name_distinct,review
"Choroni, Aragua, Finca Torres Farm - 70.0%",nutty
"Choroni, Aragua, Finca Torres Farm - 70.0%", cocoa
Dream Machine (Mad./Dom.Rep./Ecuador) - 62.0%,sweet
Dream Machine (Mad./Dom.Rep./Ecuador) - 62.0%, cocoa
Dream Machine (Mad./Dom.Rep./Ecuador) - 62.0%, candy like
"Bejofo, Sambirano V., Akesson, b. 6116-BEJ210324 - 70.0%",red fruit
"Bejofo, Sambirano V., Akesson, b. 6116-BEJ210324 - 70.0%", peanut butter
"Bejofo, Sambirano V., Akesson, b. 6116-BEJ210324 - 70.0%", cocoa
"Guasare, Rosario de Perija, b.4279-GUA201123 - 70.0%",spice
"Guasare, Rosario de Perija, b.4279-GUA201123 - 70.0%", sour malt
"Guasare, Rosario de Perija, b.4279-GUA201123 - 70.0%", woody
"Ben Tre, batch BEN210924 8983 - 70.0%",cinamon
"Ben Tre, batch BEN210924 8983 - 70.0%", nutmeg
"Ben Tre, batch BEN210924 8983 - 70.0%", hot cocoa
Nicaragua - 70.0%,earthy
Nicaragua - 70.0%, dried fruit
Nicaragua - 70.0%, complex
"Hawai'i Island, Big Island - 70.0%",intense
"Hawai'i Island, Big Island - 70.0%", tannic
"Hawai'i Island, Big Island - 70.0%", choco
"Hawai'i Island, Big Island - 70.0%", earthy
Dominican Republic - 70.0%,few grits
Dominican Republic - 70.0%, sweet
Dominican Republic - 70.0%, cocoa
Ecuador - 75.0%,dry
Ecuador - 75.0%, floral
Ecuador - 75.0%, earthy
Papua New Guinea - 77.0%,sandy
Papua New Guinea - 77.0%, smokey
Papua New Guinea - 77.0%, fruit
Papua New Guinea - 77.0%, sour
Madagascar - 70.0%,tart
Madagascar - 70.0%, sour
Madagascar - 70.0%, basic
Venezuela - 75.0%,dry
Venezuela - 75.0%, earthy
Venezuela - 75.0%, roasty
Tanzania - 80.0%,sticky
Tanzania - 80.0%, mild fruit
Tanzania - 80.0%, brownie
AgroCriso Plantation - 70.0%,oily
AgroCriso Plantation - 70.0%, floral
AgroCriso Plantation - 70.0%, dairy
AgroCriso Plantation - 80.0%,fatty
AgroCriso Plantation - 80.0%, muted strawberry
AgroCriso Plantation - 75.0%,oily
AgroCriso Plantation - 75.0%, floral
Malekula Island - 72.0%,bready
Malekula Island - 72.0%, sour milk
Malekula Island - 72.0%, fatty
"Dominican Republic, lot D82R - 70.0%",spicy
"Dominican Republic, lot D82R - 70.0%", chocolatey
"Ecuador, lot E432314L - 70.0%",floral
"Ecuador, lot E432314L - 70.0%", sandy
"Madagascar, lot M0403R - 70.0%",powdery
"Madagascar, lot M0403R - 70.0%", cherry
"Madagascar, lot M0403R - 70.0%", astringent
Peru - 70.0%,floral
Peru - 70.0%, earthy
Peru - 70.0%, burnt rubber
Ecuador - 70.0%,floral
Ecuador - 70.0%, astringent
Dominican Republic - 70.0%,sandy
Dominican Republic - 70.0%, robust
Dominican Republic - 70.0%, grapes
Dominican Republic - 70.0%, malt
"Maya Mountain, Toledo District, batch 12-1 - 70.0%",strong roast
"Maya Mountain, Toledo District, batch 12-1 - 70.0%", tart raspberry
"Bejofo, Akesson, batch 10-1 - 70.0%",plum
"Bejofo, Akesson, batch 10-1 - 70.0%", roasty undertone
"Bejofo, Akesson, batch 10-1 - 70.0%", sour
"Bundibugyo, Semuliki Forest, batch 9-1 - 70.0%",dairy
"Bundibugyo, Semuliki Forest, batch 9-1 - 70.0%", cocoa
"Bundibugyo, Semuliki Forest, batch 9-1 - 70.0%", well balanced
Alto Beni - 70.0%,fatty
Alto Beni - 70.0%, mild fruit
Alto Beni - 70.0%, off note
Dominican Republic - 84.0%,gritty
Dominican Republic - 84.0%,intense coffee
Dominican Republic - 84.0%, metallic
Dominican Republic - 70.0%,unrefined
Dominican Republic - 70.0%, sweet
Dominican Republic - 70.0%, mild coffee
"Bolivar, Arriba - 70.0%",coconut
"Bolivar, Arriba - 70.0%", mild vanilla
Hispaniola - 70.0%,coconut
Hispaniola - 70.0%, cocoa
Hispaniola - 70.0%, few grits
Cacao Verapaz - 70.0%,dried fruit
Cacao Verapaz - 70.0%, coconut
Cacao Verapaz - 70.0%, few grits
Rio Tuma - 70.0%,brownie
Rio Tuma - 70.0%, few grits
Rio Tuma - 70.0%, sandy
Sambirano Valley - 70.0%,red fruit
Sambirano Valley - 70.0%, coconut
India - 72.0%,peanut butter
India - 72.0%,vanilla
India - 72.0%,artificial
"Bahia, Agri-Forestal Plantation, 2010 - 68.0%",creamy
"Bahia, Agri-Forestal Plantation, 2010 - 68.0%", vanilla
"Bahia, Agri-Forestal Plantation, 2010 - 68.0%", moldy
"Ecuador, Midnight Dark, batch 600414 - 84.0%",floral
"Ecuador, Midnight Dark, batch 600414 - 84.0%", hints of fruit
"Ecuador, Twilght Dark, batch 500414 - 70.0%",oily surface
"Ecuador, Twilght Dark, batch 500414 - 70.0%", floral
"Ecuador, Twilght Dark, batch 500414 - 70.0%", earthy
"Wild Bolivia, batch 260 - 70.0%",fatty
"Wild Bolivia, batch 260 - 70.0%", rubber
"Wild Bolivia, batch 260 - 70.0%", off notes
"Samar, East Visayas region - 65.0%",vanilla
"Samar, East Visayas region - 65.0%", sweet
"Samar, East Visayas region - 70.0%",dry
"Samar, East Visayas region - 70.0%", sweet
"Samar, East Visayas region - 70.0%", vanilla(n)
"Samar, East Visayas region - 75.0%",bland
"Samar, East Visayas region - 75.0%", earthy
Sambirano - 67.0%,molasses
Sambirano - 67.0%, sour
Sambirano - 67.0%, astringent
Moho Valley - 78.0%,intense
Moho Valley - 78.0%, rich
Moho Valley - 78.0%, dark berry
Peru - 61.0%,sandy
Peru - 61.0%, sweet
Peru - 61.0%, vanilla
Peru - 71.0%,powdery
Peru - 71.0%, vanilla
Peru - 71.0%, earthy
Venezuela - 70.0%,sticy
Venezuela - 70.0%, nutty
Venezuela - 70.0%, roasty
Venezuela - 70.0%, off notes
Venezuela - 60.0%,sticky
Venezuela - 60.0%, sweet
Venezuela - 60.0%, nutty
Venezuela - 60.0%, roasty
Sri Lanka - 70.0%,ham
Sri Lanka - 70.0%, sour
Sri Lanka - 70.0%, intense
"Kokoa Kamili, 2017 harvest - 74.0%",fruit
"Kokoa Kamili, 2017 harvest - 74.0%", burnt
"Kokoa Kamili, 2017 harvest - 74.0%", harsh
Honduras - 72.0%,overly roasty
Honduras - 72.0%, spicy
Peru - 72.0%,earthy
Peru - 72.0%, roasty
Peru - 72.0%, hammy
Uganda - 77.0%,melon
Uganda - 77.0%, mocha
Trinidad - 80.0%,herbal
Trinidad - 80.0%, tea
Trinidad - 80.0%, dried fruit
San Martin - 70.0%,pungent
San Martin - 70.0%, molasses
San Martin - 70.0%, sour
Tanzania - 75.0%,fatty
Tanzania - 75.0%, sour
Tanzania - 75.0%, off notes
Belize - 70.0%,buttery
Belize - 70.0%, cheesy
"Amazonas, Wild Cacao - 70.0%",cardboard
"Amazonas, Wild Cacao - 70.0%", cheesy
Chuao - 75.0%,acidic
Chuao - 75.0%, cocoa
Chuao - 75.0%, dried fruit
Tabasco - 74.0%,dried fig
Tabasco - 74.0%, earthy
Tabasco - 74.0%, dirty
Ucayali - 68.0%,burnt black licorice
Ucayali - 68.0%, intense
Papua New Guinea - 73.0%,savory lemon
Papua New Guinea - 73.0%, ham
Crudo - 70.0%,rustic
Crudo - 70.0%, sugar dominates
Santo Domingo - 70.0%,rustic
Santo Domingo - 70.0%, large unground pieces
Millot Plantation - 70.0%,rustic
Millot Plantation - 70.0%, bright fruit
"Ayacucho, ""El Guinacho"" - 70.0%",sweet
"Ayacucho, ""El Guinacho"" - 70.0%", spicy
Cacao Blanco - 70.0%,sour milk
Cacao Blanco - 70.0%, hot cocoa
"Autumn, Primary Harvest, 2012 - 70.0%",light color
"Autumn, Primary Harvest, 2012 - 70.0%", sandy
"Autumn, Primary Harvest, 2012 - 70.0%", fruity
"Spring, Secondary Harvest, 2012 - 70.0%",dark color
"Spring, Secondary Harvest, 2012 - 70.0%", sandy
"Spring, Secondary Harvest, 2012 - 70.0%", fruity
Porcelana - 70.0%,sandy
Porcelana - 70.0%, earthy
Porcelana - 70.0%, spice
Porcelana - 70.0%, nutty
Baracoa - 70.0%,sandy
Baracoa - 70.0%, banana
Nacional - 70.0%,sweet
Nacional - 70.0%, brownie
Nacional - 70.0%, sour
Baracoa - 88.0%,rustic
Baracoa - 88.0%, spicy
Baracoa - 88.0%, earthy
Ambolikapiky - 70.0%,sour orange
Ambolikapiky - 70.0%, fatty
"Ben Tre, Mekong Delta - 70.0%",smokey
"Ben Tre, Mekong Delta - 70.0%", mild citrus
"Fazenda Sempre Firme, Bahia - 70.0%",rustic
"Fazenda Sempre Firme, Bahia - 70.0%", earthy
"Fazenda Sempre Firme, Bahia - 70.0%", tea
"Winak, Sumaco - 70.0%",coarse
"Winak, Sumaco - 70.0%", spicy cinnamon
"Chiapas, Lacandon Jungle, batch 95 - 70.0%",vanilla
"Chiapas, Lacandon Jungle, batch 95 - 70.0%", fuel
"Chiapas, Lacandon Jungle, batch 95 - 70.0%", earthy
"Costa Rica, batch 83 - 70.0%",licorice
"Costa Rica, batch 83 - 70.0%", dried fruit
"Costa Rica, batch 83 - 70.0%", burnt fuel
Dominican Republic - 70.0%,oily
Dominican Republic - 70.0%, cardboard
Dominican Republic - 70.0%, sour
"Peru, batch 96 - 70.0%",vanilla
"Peru, batch 96 - 70.0%", fatty
"Peru, batch 96 - 70.0%", vegetal
"Peru, batch 96 - 70.0%", mint
Trinidad - 77.0%,intense
Trinidad - 77.0%, grassy
Trinidad - 77.0%, smokey
Colombia - 70.0%,flat
Colombia - 70.0%, smoke
Colombia - 70.0%, marshmallow
Papua - 62.0%,creamy
Papua - 62.0%, smoke
Papua - 62.0%, ham
Vietnam - 60.0%,vanilla
Vietnam - 60.0%, butter
Vietnam - 60.0%, caramel
Vietnam - 70.0%,cocoa
Vietnam - 70.0%,sweet
Vietnam - 70.0%,fatty
Vietnam - 70.0%, cardboard
Vietnam - 75.0%,intense cocoa
Vietnam - 75.0%, fatty
Vietnam - 75.0%, sticky
"Paramaribo, batch 20160043-01 - 70.0%",earthy
"Paramaribo, batch 20160043-01 - 70.0%", floral
"Paramaribo, batch 20160043-01 - 70.0%", dry
"Chuao, batch 20170714C - 75.0%",vanilla
"Chuao, batch 20170714C - 75.0%", fatty
Amazonas - 75.0%,blackberry
Amazonas - 75.0%, dirt
Amazonas - 75.0%, high roast
Piura - 75.0%,fig
Sambirano - 75.0%,berry
Sambirano - 75.0%, spices
Sambirano - 75.0%, smoke
Nicaragua - 72.0%,nutty
Nicaragua - 72.0%, off
Nicaragua - 72.0%, roasty
Nicaragua - 72.0%, fatty
Mexico - 70.0%,nutty
Mexico - 70.0%, fruit
Mexico - 70.0%, sour
Mexico - 70.0%, floral
"Haiti, batch 2020SEP - 67.0%",earthy
"Haiti, batch 2020SEP - 67.0%", fatty
"Haiti, batch 2020SEP - 67.0%", gritty
"Dark, Stone Ground - 70.0%",sandy
"Dark, Stone Ground - 70.0%", sour banana
"Dark, Stone Ground - 70.0%", sweet
Chiapan - 75.0%,rustic
Chiapan - 75.0%, sweet
Chiapan - 75.0%, earthy
Alto Beni - 87.0%,grainy
Alto Beni - 87.0%, blueberries
Alto Beni - 87.0%, bitter
Belize - 68.0%,coarse
Belize - 68.0%, watering
Belize - 68.0%, sweet
Chocolatey-beta - 70.0%,gritty
Chocolatey-beta - 70.0%,sweet
Chocolatey-beta - 70.0%,swiss miss
Chocolatey-beta - 70.0%,vanilla
Fruity-beta - 70.0%,tangy
Fruity-beta - 70.0%, off
Fruity-beta - 70.0%, musty
Fruity-beta - 70.0%, sour
Nutty-beta - 70.0%,dry
Nutty-beta - 70.0%, musty
Nutty-beta - 70.0%, flat
Citrus-beta - 70.0%,dry
Citrus-beta - 70.0%, red berry
Citrus-beta - 70.0%, off note
TCHOPro 60.5 - 60.0%,tea
TCHOPro 60.5 - 60.0%, sweet
TCHOPro 60.5 - 60.0%, astringent
TCHOPro 68 - 68.0%,nutty
TCHOPro 68 - 68.0%, candy-like
"Peru, Ecuador - 99.0%",spicy
"Peru, Ecuador - 99.0%", ginger
"Peru, Ecuador - 99.0%", bitter
West Africa - 62.0%,strong vanilla
West Africa - 62.0%, sweet
West Africa - 62.0%, fatty
Capistrano - 70.0%,perfume
Capistrano - 70.0%, chemical
Capistrano - 70.0%, soapy
Concepcion - 70.0%,molasses
Concepcion - 70.0%, off notes
San Jose - 70.0%,candy
San Jose - 70.0%,peanut butter
San Jose - 70.0%,caramel
Espada - 70.0%,flat
Espada - 70.0%, cardboard
Espada - 70.0%, metallic
"Bayou Blend, Ecuador, Mad., PNG - 70.0%",molasses
"Bayou Blend, Ecuador, Mad., PNG - 70.0%", caramel
"Bayou Blend, Ecuador, Mad., PNG - 70.0%", spice
Aranama - 70.0%,molasses
Aranama - 70.0%, caramel
Aranama - 70.0%, fruity
Capistrano* - 70.0%,sticky
Capistrano* - 70.0%, caramel
Concepcion* - 80.0%,earthy
Concepcion* - 80.0%, savory
Concepcion* - 80.0%, hammy
"La Bahia, w/ cane juice - 70.0%",gritty
"La Bahia, w/ cane juice - 70.0%", rum
"La Bahia, w/ cane juice - 70.0%", molasses
"La Bahia, w/ cane sugar - 70.0%",molasses
"La Bahia, w/ cane sugar - 70.0%", fruit
"La Bahia, w/ cane sugar - 70.0%", floral
Espada - 70.0%,molasses
Espada - 70.0%, caramel
San Jose - 67.0%,green apple
San Jose - 67.0%, sweet
Presidio - 70.0%,molasses
Presidio - 70.0%, caramel
"Bahia, Floresta Azul,Good Friends Reserve#3 - 70.0%",honey
"Bahia, Floresta Azul,Good Friends Reserve#3 - 70.0%", pepper
"Bahia, Floresta Azul,Good Friends Reserve#3 - 70.0%", charcoal
"Ecuador, batch 6-5-15 - 77.0%",intense
"Ecuador, batch 6-5-15 - 77.0%", mild coffee and rum
"Madagascar, batch 6-5-15 - 67.0%",sweet
"Madagascar, batch 6-5-15 - 67.0%", rich
"Madagascar, batch 6-5-15 - 67.0%", tannic
"Madagascar, batch 6-5-15 - 67.0%", fruity
"Uganda, batch 6-3-15 - 73.0%",creamy
"Uganda, batch 6-3-15 - 73.0%", almond
"Uganda, batch 6-3-15 - 73.0%", butter
Peru - 70.0%,spicy
Peru - 70.0%, black pepper
Peru - 70.0%, intense
Ecuador - 70.0%,floral
Ecuador - 70.0%, earthy
Ecuador - 70.0%, bourbon
Oko Caribe - 70.0%,spicy
Oko Caribe - 70.0%, black pepper
Oko Caribe - 70.0%, bold
Belize - 70.0%,nutty
Belize - 70.0%, raspberry
Belize - 70.0%, metallic
Madagascar - 70.0%,bright fruit
Madagascar - 70.0%, mild sour
Guatemala - 70.0%,walnuts
Guatemala - 70.0%, cocoa
Guatemala - 70.0%, easy melt
Haiti - 72.0%,harsh
Haiti - 72.0%, tobacco
Maya Mountain - 77.0%,berries
Maya Mountain - 77.0%, licorice
Maya Mountain - 77.0%, cocoa
Maya Mountain - 77.0%,bitter
Alto Beni - 77.0%,muted
Alto Beni - 77.0%, roasted banana
Peru - 70.0%,sandy
Peru - 70.0%, sweet
Peru - 70.0%, raisins
"Venezuela; Barinos, Merida, Tachron - 91.0%",dry
"Venezuela; Barinos, Merida, Tachron - 91.0%", very bland
"Venezuela; Barinos, Merida, Tachron - 91.0%", mild bitter
Ivory Coast - 75.0%,dry
Ivory Coast - 75.0%, gritty
Ivory Coast - 75.0%, hint of fruit
Ivory Coast - 75.0%, sour
"Ghana, Kumasi - 84.0%",dry
"Ghana, Kumasi - 84.0%", slightly tart
"Ghana, Kumasi - 84.0%", bitter
"Ghana, Panama, Ecuador - 75.0%",sandy
"Ghana, Panama, Ecuador - 75.0%", sweet
"Ghana, Panama, Ecuador - 75.0%", fruity
Madagascar - 65.0%,sandy
Madagascar - 65.0%, sweet
Madagascar - 65.0%, blueberry
Congo w/ nibs - 65.0%,sweet
Congo w/ nibs - 65.0%, vanilla
Congo w/ nibs - 65.0%, cocoa
"Piura Select, Cacao Blanc - 70.0%",peanut butter
"Piura Select, Cacao Blanc - 70.0%", sour milk
"Costa Esmeraldas, 2017 h., batch 28 - 70.0%",pure
"Costa Esmeraldas, 2017 h., batch 28 - 70.0%", bold
"Costa Esmeraldas, 2017 h., batch 28 - 70.0%", floral
"Meta, lot 052 - 70.0%",floral
"Meta, lot 052 - 70.0%", vegetal
"Putumayo, lot 021 - 70.0%",spicy
"Putumayo, lot 021 - 70.0%", marshmallow
"Belize, med roast - 72.0%",bright fruit
"Belize, med roast - 72.0%", cashew
Kokoa Kamili - 71.0%,bland
Kokoa Kamili - 71.0%, mild honey
Kokoa Kamili - 71.0%, sour
"Galapagos, Santa Cruz Island, 2018 h. - 75.0%",strong floral
"Galapagos, Santa Cruz Island, 2018 h. - 75.0%", oily
"Galapagos, Santa Cruz Island, 2018 h. - 75.0%", bold
"Galapagos, Santa Cruz Island, 2018 h. - 75.0%", grassy
Manabi - 81.0%,waxy
Manabi - 81.0%, mild fruit
Manabi - 81.0%, floral
"Roxborough, Tobago - 70.0%",smooth
"Roxborough, Tobago - 70.0%", wild berries
Venezuela - 72.0%,peanut butter
Venezuela - 72.0%, soapy
Dominican Republic - 74.0%,pronounced fruit
Dominican Republic - 74.0%, sour
"Wild Bolivian, Jungle Love - 77.0%",sandy
"Wild Bolivian, Jungle Love - 77.0%", sweet
Acul du Nard - 70.0%,metallic
Acul du Nard - 70.0%, astringent
"Alto Beni, 2016 - 70.0%",spicy
"Alto Beni, 2016 - 70.0%", cocoa
"Alto Beni, 2016 - 70.0%", sweet
Maya Mtn. - 70.0%,honey
Maya Mtn. - 70.0%, caramel
Tumaco - 70.0%,dull
Tumaco - 70.0%, chewy
Tumaco - 70.0%, sweet
Ecuador - 70.0%,nutty
Ecuador - 70.0%, floral
Conacado - 72.0%,baked
Conacado - 72.0%, roasty
Conacado - 72.0%, coffee
"Conacado, Manifesto - 70.0%",sandy
"Conacado, Manifesto - 70.0%", strawberry
"Conacado, Manifesto - 70.0%", coconut
La Red - 70.0%,heavy roast
La Red - 70.0%, black licorice
La Colonia - 70.0%,high acidity
La Colonia - 70.0%, toffee
La Colonia - 70.0%, spicy
Pisa - 70.0%,dominating roast
Pisa - 70.0%, deep cocoa
Guatemala - 70.0%,bright fruit
Guatemala - 70.0%, heavy roast
Guatemala - 70.0%, smooth
Malah Na Bulong - 70.0%,sticky
Malah Na Bulong - 70.0%, butterscotch
Malah Na Bulong - 70.0%, sl. Hammy
Ucayali - 73.0%,powdery
Ucayali - 73.0%, complex
Ucayali - 73.0%, rubber
"Piura, Gran Chilique - 70.0%",sweet
"Piura, Gran Chilique - 70.0%", pungent grape
"Piura, Gran Chilique - 70.0%", acidic
"Dak Lak, batch 0A08 - 70.0%",tart
"Dak Lak, batch 0A08 - 70.0%", sweet
"Dak Lak, batch 0A08 - 70.0%", sour
"Dak Lak, batch 0A08 - 70.0%", savory
"Copan, batch 0A03 - 70.0%",woody
"Copan, batch 0A03 - 70.0%", sweet
"Copan, batch 0A03 - 70.0%", unrefined
Ucayali - 70.0%,very sandy
Ucayali - 70.0%, spicey
Ucayali - 70.0%, sweet
"Ambanja, Tsara Valley - 72.0%",cocoa
"Ambanja, Tsara Valley - 72.0%", mild fruit
Dominican Republic - 73.0%,roasty
Dominican Republic - 73.0%, woody
Dominican Republic - 73.0%, rubber off
"Palos Blancos, batch 97 - 75.0%",roasty
"Palos Blancos, batch 97 - 75.0%", bitter
"Palos Blancos, batch 97 - 75.0%", caramel
"Palos Blancos, batch 97 - 75.0%", dairy
"Dominican Republic, batch 85 - 68.0%",roasty
"Dominican Republic, batch 85 - 68.0%", sligt burnt
"Dominican Republic, batch 85 - 68.0%", red fruit
"Madagascar, lot 137 - 75.0%",intense
"Madagascar, lot 137 - 75.0%", red berry
Oko Caribe - 75.0%,spicy
Oko Caribe - 75.0%, sour
Oko Caribe - 75.0%, off note
"Cedeno, lot 271 - 75.0%",intense
"Cedeno, lot 271 - 75.0%", floral
Kokoa Kamili - 75.0%,dry
Kokoa Kamili - 75.0%, floral
Kokoa Kamili - 75.0%, woody
Peru - 60.0%,coarse
Peru - 60.0%, sweet
Peru - 60.0%, lemon
Dominican Republic - 63.0%,spicy and rich
Dominican Republic - 75.0%,dry
Dominican Republic - 75.0%, coarse
Dominican Republic - 75.0%, hay
Dominican Republic - 75.0%, off
Tanzania - 75.0%,dry
Tanzania - 75.0%, coarse
Tanzania - 75.0%, sweet
Tanzania - 75.0%, earthy
Guatemala - 75.0%,dry
Guatemala - 75.0%, coarse
Guatemala - 75.0%, sour
Matagalpa - 74.0%,creamy
Matagalpa - 74.0%, woody
Matagalpa - 74.0%,green
Matagalpa - 74.0%, rubber
"San Francisco de Macoris, Nourish - 70.0%",tart
"San Francisco de Macoris, Nourish - 70.0%", tangy
"San Francisco de Macoris, Nourish - 70.0%", mild cocoa
"Madagascar, Sassy Bar - 72.0%",sweet
"Madagascar, Sassy Bar - 72.0%", acidic
"Madagascar, Sassy Bar - 72.0%", tart
"Tanzania, Party Bar - 72.0%",sandy
"Tanzania, Party Bar - 72.0%", sweet
"Tanzania, Party Bar - 72.0%", peach
"Sur del Lago, Merida - 65.0%",intense
"Sur del Lago, Merida - 65.0%", nutty
"Sur del Lago, Merida - 65.0%", mild rubber
"Sierra Nevada, Tutu Iku - 70.0%",spice
"Sierra Nevada, Tutu Iku - 70.0%", melon
"Sierra Nevada, Tutu Iku - 70.0%", nutty
Nugo - 70.0%,roasty cocoa
"Maya Mountain, Toledo, batch 91 - 74.0%",roasted strawberry
"Maya Mountain, Toledo, batch 91 - 74.0%", bold
Gran Couva 2005 P. - 64.0%,nutty
Gran Couva 2005 P. - 64.0%, vegetal
Gran Couva 2005 P. - 64.0%, sweet
"Carribean, Caraibe - 66.0%",slight bitter
"Carribean, Caraibe - 66.0%", woody
"Porcelana, Maracaibo, Palmira P. 2005 - 64.0%",modest
"Porcelana, Maracaibo, Palmira P. 2005 - 64.0%", creamy
"Porcelana, Maracaibo, Palmira P. 2005 - 64.0%", cocoa
"Sambirano, Ampamakia 2005, Millot P. - 64.0%",red berry
"Sambirano, Ampamakia 2005, Millot P. - 64.0%", rich cocoa
"Guanaja, South America - 70.0%",subtle
"Guanaja, South America - 70.0%", smooth
"Guanaja, South America - 70.0%", earthy
"Guanaja, South America - 70.0%", long
Le Noir Extra Amer - 85.0%,creamy
Le Noir Extra Amer - 85.0%, fatty
Le Noir Extra Amer - 85.0%, very bitter
"Abinao, West Africa - 85.0%",berries
"Abinao, West Africa - 85.0%", tart
"Abinao, West Africa - 85.0%", bitter
"Le Noir Amer, West Africa - 71.0%",nutty and bitter dominate
"Araguani, Venezuela, Carribean - 72.0%",creamy
"Araguani, Venezuela, Carribean - 72.0%", rich
"Araguani, Venezuela, Carribean - 72.0%", licorice
"Porcelana, Maracaibo, Palmira P. 2006 - 64.0%",creamy
"Porcelana, Maracaibo, Palmira P. 2006 - 64.0%", cherry
Chuao 2002 P. - 65.0%,sandy
Chuao 2002 P. - 65.0%, vegetal
Chuao 2002 P. - 65.0%, cocoa
Manjari - 64.0%,creamy
Manjari - 64.0%, blueberry
Manjari - 64.0%, raspberry
Nyangbo - 68.0%,creamy
Nyangbo - 68.0%, cocoa
Nyangbo - 68.0%, bread
Tainori - 64.0%,cocoa dominates
Tainori - 64.0%, woodsy
Alpaco - 66.0%,rich cocoa
Alpaco - 66.0%, hot spice
Caraque - 56.0%,intense sweet
Caraque - 56.0%, nut
Caraque - 56.0%, orange
"Porcelana, Pedegral - 64.0%",creamy
"Porcelana, Pedegral - 64.0%", honey
"Porcelana, Pedegral - 64.0%",peanut butter
"Otucan, Grand Cru - 69.0%",green
"Otucan, Grand Cru - 69.0%",unripened fruit
"Otucan, Grand Cru - 69.0%",banana
"Andoa, Grand Cru blend - 70.0%",yogurt
"Andoa, Grand Cru blend - 70.0%", lemon
"Andoa, Grand Cru blend - 70.0%", licorice
"Loma Sotavento, 2013 - 64.0%",complex
"Loma Sotavento, 2013 - 64.0%", herbs
"Loma Sotavento, 2013 - 64.0%", fruit
"Loma Sotavento, 2013 - 64.0%", dairy
"Piura, Illanka, Quemazon - 63.0%",intense
"Piura, Illanka, Quemazon - 63.0%", dark berry
"Piura, Illanka, Quemazon - 63.0%", grapes
"Oriado, Peru, Dom. Rep - 60.0%",intense
"Oriado, Peru, Dom. Rep - 60.0%", rich
"Oriado, Peru, Dom. Rep - 60.0%", sweet
Manhattan - 72.0%,sour vanila
Manhattan - 72.0%, heavy roast
Napa - 65.0%,oily
Napa - 65.0%," caramel ""rolo"""
Napa - 65.0%, sweet
Madagascar - 72.0%,fatty
Madagascar - 72.0%, bland
Madagascar - 72.0%, very astringent
Madagascar - 76.0%,fatty
Madagascar - 76.0%, sour
Madagascar - 76.0%, spoiled
Madagascar - 80.0%,fatty
Madagascar - 80.0%, bitter
Madagascar - 80.0%, sour
Madagascar - 70.0%,oily
Madagascar - 70.0%, fatty
Madagascar - 70.0%, citrus
Madagascar w/ nibs - 68.0%,oily
Madagascar w/ nibs - 68.0%, nutty
Madagascar w/ nibs - 68.0%, fatty
Madagascar - 64.0%,sandy
Madagascar - 64.0%, mild citrus
Madagascar - 64.0%, sweet
Palos Blancos - 70.0%,peanut butter
Palos Blancos - 70.0%, coffee
Palos Blancos - 70.0%, mint
Palos Blancos + nibs - 70.0%,complex
Palos Blancos + nibs - 70.0%, nibs too soft
Palos Blancos - 70.0%,smokey
Palos Blancos - 70.0%, earthy
Palos Blancos - 70.0%, nutty
Alta Verapaz - 70.0%,earthy
Alta Verapaz - 70.0%, sour
Alta Verapaz - 70.0%, intense
San Francisco de Macoris - 70.0%,dark berry
San Francisco de Macoris - 70.0%, roasty
"Classic, Central and S. America - 70.0%",sweet
"Classic, Central and S. America - 70.0%", fruity
"Classic, Central and S. America - 70.0%", heavy roast
"Dark, Central and S. America - 90.0%",mellow fruit
"Dark, Central and S. America - 90.0%", tart
"Dark, Central and S. America - 90.0%", mild bitter
Dominican Republic - 90.0%,intense
Dominican Republic - 90.0%, cocoa
Dominican Republic - 90.0%, spicy
Dominican Republic - 90.0%, fruit
Trinidad - 75.0%,spicy
Trinidad - 75.0%, roasty
Trinidad - 75.0%, acidic
Trinidad - 75.0%, dairy
Mindo - 75.0%,spicy
Mindo - 75.0%, nutmeg
Mindo - 75.0%, brownie
Chimelb - 75.0%,earthy
Chimelb - 75.0%, harsh
Chimelb - 75.0%, acidic
Zorzal - 75.0%,roasty
Zorzal - 75.0%, berry notes
"""Classic Dark"", Ecuador-Guatemala-Dom. Rep. - 70.0%",nutty
"""Classic Dark"", Ecuador-Guatemala-Dom. Rep. - 70.0%", grassy
